"longitude","latitude","estado","historico_inicio","monitor_inicio","ultima_quebra","ultima_magnitude","n_alertas"
-44.7852839109577,-20.9672626362843,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7852839109577,-20.9671728047559,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7852839109577,-20.9670829732275,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7852839109577,-20.9669931416991,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7852839109577,-20.9669033101707,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7852839109577,-20.9668134786422,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7852839109577,-20.9667236471138,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7852839109577,-20.9666338155854,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7852839109577,-20.966543984057,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7852839109577,-20.9664541525286,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7852839109577,-20.9663643210002,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7852839109577,-20.9662744894718,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7852839109577,-20.9661846579434,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7852839109577,-20.966094826415,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7852839109577,-20.9660049948865,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7852839109577,-20.9659151633581,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7852839109577,-20.9658253318297,"RECALIBRANDO",2026-05-27,NA,2026-05-26,-0.000555834052525128,1
-44.7852839109577,-20.9657355003013,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7852839109577,-20.9656456687729,"RECALIBRANDO",2026-07-20,NA,2026-07-19,0.124990789915354,1
-44.7851940794293,-20.9698677506083,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9697779190798,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9696880875514,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.969598256023,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9695084244946,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9694185929662,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9693287614378,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9692389299094,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.969149098381,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9690592668525,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9689694353241,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9688796037957,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9687897722673,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9686999407389,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9686101092105,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9685202776821,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9684304461537,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9683406146253,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9682507830968,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9681609515684,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.96807112004,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9679812885116,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9678914569832,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9678016254548,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9677117939264,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.967621962398,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9675321308695,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9674422993411,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9673524678127,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9672626362843,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9671728047559,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9670829732275,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9669931416991,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9669033101707,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9668134786422,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9667236471138,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9666338155854,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.966543984057,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9664541525286,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9663643210002,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9662744894718,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9661846579434,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.966094826415,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9660049948865,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9659151633581,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851940794293,-20.9658253318297,"RECALIBRANDO",2026-05-27,NA,2026-05-26,-0.000555834052525128,1
-44.7851940794293,-20.9657355003013,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9699575821367,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9698677506083,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9697779190798,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9696880875514,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.969598256023,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9695084244946,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9694185929662,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9693287614378,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9692389299094,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.969149098381,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9690592668525,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9689694353241,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9688796037957,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9687897722673,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9686999407389,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9686101092105,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9685202776821,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9684304461537,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9683406146253,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9682507830968,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9681609515684,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.96807112004,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9679812885116,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9678914569832,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9678016254548,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9677117939264,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.967621962398,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9675321308695,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9674422993411,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9673524678127,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9672626362843,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9671728047559,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9670829732275,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9669931416991,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9669033101707,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9668134786422,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9667236471138,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9666338155854,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.966543984057,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9664541525286,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9663643210002,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9662744894718,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9661846579434,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.966094826415,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9660049948865,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9659151633581,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7851042479009,-20.9658253318297,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9699575821367,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9698677506083,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9697779190798,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9696880875514,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.969598256023,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9695084244946,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9694185929662,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9693287614378,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9692389299094,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.969149098381,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9690592668525,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9689694353241,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9688796037957,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9687897722673,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9686999407389,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9686101092105,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9685202776821,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9684304461537,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9683406146253,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9682507830968,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9681609515684,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.96807112004,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9679812885116,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9678914569832,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9678016254548,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9677117939264,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.967621962398,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9675321308695,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9674422993411,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9673524678127,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9672626362843,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9671728047559,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9670829732275,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9669931416991,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9669033101707,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9668134786422,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9667236471138,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9666338155854,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.966543984057,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9664541525286,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9663643210002,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9662744894718,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9661846579434,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.966094826415,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9660049948865,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9659151633581,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7850144163725,-20.9658253318297,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9699575821367,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9698677506083,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9697779190798,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9696880875514,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.969598256023,"RECALIBRANDO",2026-08-03,NA,2026-08-02,-0.0514519888858629,1
-44.7849245848441,-20.9695084244946,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9694185929662,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9693287614378,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9692389299094,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.969149098381,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9690592668525,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9689694353241,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9688796037957,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9687897722673,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9686999407389,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9686101092105,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9685202776821,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9684304461537,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9683406146253,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9682507830968,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9681609515684,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.96807112004,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9679812885116,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9678914569832,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9678016254548,"RECALIBRANDO",2026-01-10,NA,2026-01-09,0.0484844633830036,1
-44.7849245848441,-20.9677117939264,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.0683492096139884,1
-44.7849245848441,-20.967621962398,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.0740810065469443,1
-44.7849245848441,-20.9675321308695,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9674422993411,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9673524678127,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9672626362843,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9671728047559,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9670829732275,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9669931416991,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9669033101707,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9668134786422,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9667236471138,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9666338155854,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.966543984057,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9664541525286,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9663643210002,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9662744894718,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9661846579434,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.966094826415,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9660049948865,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7849245848441,-20.9659151633581,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9700474136651,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9699575821367,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9698677506083,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9697779190798,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9696880875514,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.969598256023,"RECALIBRANDO",2026-08-03,NA,2026-08-02,-0.057642331897671,1
-44.7848347533157,-20.9695084244946,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9694185929662,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9693287614378,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9692389299094,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.969149098381,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9690592668525,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9689694353241,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9688796037957,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9687897722673,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9686999407389,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9686101092105,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9685202776821,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9684304461537,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9683406146253,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9682507830968,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9681609515684,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.96807112004,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9679812885116,"RECALIBRANDO",2026-03-01,NA,2026-02-28,0.0635949565050176,1
-44.7848347533157,-20.9678914569832,"RECALIBRANDO",2026-01-10,NA,2026-01-09,0.062750310669368,1
-44.7848347533157,-20.9678016254548,"RECALIBRANDO",2026-02-15,NA,2026-02-14,0.0657471559570826,1
-44.7848347533157,-20.9677117939264,"RECALIBRANDO",2026-03-01,NA,2026-02-28,0.0710867276992129,1
-44.7848347533157,-20.967621962398,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9675321308695,"RECALIBRANDO",2026-02-15,NA,2026-02-14,0.0677996543346651,1
-44.7848347533157,-20.9674422993411,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9673524678127,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9672626362843,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9671728047559,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9670829732275,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9669931416991,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9669033101707,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9668134786422,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9667236471138,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9666338155854,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.966543984057,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9664541525286,"RECALIBRANDO",2026-01-10,NA,2026-01-09,0.043352465083318,1
-44.7848347533157,-20.9663643210002,"RECALIBRANDO",2026-01-10,NA,2026-01-09,0.0240827037862675,1
-44.7848347533157,-20.9662744894718,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9661846579434,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.966094826415,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9660049948865,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7848347533157,-20.9659151633581,"RECALIBRANDO",2026-06-15,NA,2026-06-14,0.00733164079217385,1
-44.7847449217872,-20.9700474136651,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9699575821367,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9698677506083,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9697779190798,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9696880875514,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.969598256023,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9695084244946,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9694185929662,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9693287614378,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9692389299094,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.969149098381,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9690592668525,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9689694353241,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9688796037957,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9687897722673,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9686999407389,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9686101092105,"RECALIBRANDO",2026-09-04,NA,2026-09-03,0.0928239660463271,1
-44.7847449217872,-20.9685202776821,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9684304461537,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9683406146253,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9682507830968,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9681609515684,"RECALIBRANDO",2026-01-10,NA,2026-01-09,0.0438053195000672,1
-44.7847449217872,-20.96807112004,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9679812885116,"RECALIBRANDO",2026-04-17,NA,2026-04-16,0.0549619652816541,1
-44.7847449217872,-20.9678914569832,"RECALIBRANDO",2026-02-15,NA,2026-02-14,0.059784021872851,1
-44.7847449217872,-20.9678016254548,"RECALIBRANDO",2026-03-01,NA,2026-02-28,0.0579571488706154,1
-44.7847449217872,-20.9677117939264,"RECALIBRANDO",2026-03-01,NA,2026-02-28,0.0646744552234661,1
-44.7847449217872,-20.967621962398,"RECALIBRANDO",2026-04-17,NA,2026-04-16,0.0786195353375571,1
-44.7847449217872,-20.9675321308695,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9674422993411,"RECALIBRANDO",2026-02-15,NA,2026-02-14,0.0680474048917912,1
-44.7847449217872,-20.9673524678127,"RECALIBRANDO",2026-03-01,NA,2026-02-28,0.0527645700423313,1
-44.7847449217872,-20.9672626362843,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9671728047559,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9670829732275,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9669931416991,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9669033101707,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9668134786422,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7847449217872,-20.9667236471138,"RECALIBRANDO",2026-02-15,NA,2026-02-14,0.0369190731337887,1
